Team1_Pyth,Team1_Luck,Team1_SOS_Pyth,Team1_NCSOS_Pyth,Team2_Pyth,Team2_Luck,Team2_SOS_Pyth,Team2_NCSOS_Pyth,outcome
-0.62,-0.009000000000000001,-6.78,6.69,30.11,0.014,9.3,1.62,0
20.14,0.016,5.05,2.2,20.98,-0.11,9.06,-1.15,1
20.98,-0.11,9.06,-1.15,20.14,0.016,5.05,2.2,0
23.69,-0.099,8.12,1.46,13.46,0.065,7.33,5.53,1
13.46,0.065,7.33,5.53,23.69,-0.099,8.12,1.46,0
3.45,0.08,-3.45,-4.9,-6.16,0.018000000000000002,-7.75,-5.52,1
-6.16,0.018000000000000002,-7.75,-5.52,3.45,0.08,-3.45,-4.9,0
25.36,-0.009000000000000001,1.04,2.89,-0.82,-0.044,2.38,10.19,1
-0.82,-0.044,2.38,10.19,25.36,-0.009000000000000001,1.04,2.89,0
7.1,0.058,-1.37,5.34,-0.65,0.093,-2.9,5.14,1
-0.65,0.093,-2.9,5.14,7.1,0.058,-1.37,5.34,0
15.1,0.002,-1.67,-4.21,9.4,0.033,5.06,-3.8,1
9.4,0.033,5.06,-3.8,15.1,0.002,-1.67,-4.21,0
28.57,0.053,9.02,2.39,21.89,-0.038,7.62,-3.66,1
21.89,-0.038,7.62,-3.66,28.57,0.053,9.02,2.39,0
3.76,0.035,-2.0,-1.1,3.35,-0.062,-2.58,-7.41,1
3.35,-0.062,-2.58,-7.41,3.76,0.035,-2.0,-1.1,0
30.41,-0.045,4.31,-4.65,15.72,0.04,5.04,-1.5,1
15.72,0.04,5.04,-1.5,30.41,-0.045,4.31,-4.65,0
23.44,0.047,11.65,0.62,14.52,0.092,9.61,-1.74,1
14.52,0.092,9.61,-1.74,23.44,0.047,11.65,0.62,0
20.38,0.067,5.18,2.71,11.76,0.08900000000000001,1.38,5.32,1
11.76,0.08900000000000001,1.38,5.32,20.38,0.067,5.18,2.71,0
2.98,-0.02,2.08,-4.75,-2.57,0.073,-8.37,-4.04,1
-2.57,0.073,-8.37,-4.04,2.98,-0.02,2.08,-4.75,0
4.67,-0.013,-2.35,-3.07,3.17,0.019,0.36,8.94,1
3.17,0.019,0.36,8.94,4.67,-0.013,-2.35,-3.07,0
1.29,0.08,0.85,1.83,0.98,0.027000000000000003,-2.6,0.54,1
0.98,0.027000000000000003,-2.6,0.54,1.29,0.08,0.85,1.83,0
14.25,0.038,6.25,-0.57,21.62,0.016,7.23,-1.01,1
21.62,0.016,7.23,-1.01,14.25,0.038,6.25,-0.57,0
25.89,0.019,11.44,3.33,19.02,-0.037000000000000005,7.39,-1.18,1
19.02,-0.037000000000000005,7.39,-1.18,25.89,0.019,11.44,3.33,0
23.92,-0.003,10.44,0.57,17.58,0.02,0.13,0.98,1
17.58,0.02,0.13,0.98,23.92,-0.003,10.44,0.57,0
1.98,0.057,3.53,1.32,-5.47,0.016,-8.48,-3.28,1
-5.47,0.016,-8.48,-3.28,1.98,0.057,3.53,1.32,0
22.13,0.08,9.43,0.91,23.68,0.075,7.47,2.61,1
23.68,0.075,7.47,2.61,22.13,0.08,9.43,0.91,0
13.35,0.008,5.98,-6.67,13.1,0.006999999999999999,9.4,-3.73,1
13.1,0.006999999999999999,9.4,-3.73,13.35,0.008,5.98,-6.67,0
16.06,0.016,9.42,2.34,24.6,-0.051,12.13,9.47,1
24.6,-0.051,12.13,9.47,16.06,0.016,9.42,2.34,0
22.55,-0.025,10.73,4.19,25.36,-0.009000000000000001,1.04,2.89,1
25.36,-0.009000000000000001,1.04,2.89,22.55,-0.025,10.73,4.19,0
13.93,0.044,8.28,-3.49,11.39,0.013,3.87,-0.69,1
11.39,0.013,3.87,-0.69,13.93,0.044,8.28,-3.49,0
11.51,0.103,0.13,-0.66,10.84,0.062,6.06,-1.15,1
10.84,0.062,6.06,-1.15,11.51,0.103,0.13,-0.66,0
21.07,0.064,10.77,1.44,18.44,0.0,8.83,1.31,1
18.44,0.0,8.83,1.31,21.07,0.064,10.77,1.44,0
23.69,-0.099,8.12,1.46,8.34,0.022,-4.44,4.65,1
8.34,0.022,-4.44,4.65,23.69,-0.099,8.12,1.46,0
22.53,-0.019,7.63,-3.26,10.83,0.073,-7.12,-4.19,1
10.83,0.073,-7.12,-4.19,22.53,-0.019,7.63,-3.26,0
19.39,0.012,10.31,-0.36,21.72,0.024,7.5,1.31,1
21.72,0.024,7.5,1.31,19.39,0.012,10.31,-0.36,0
26.46,0.012,8.67,1.57,15.22,0.048,7.25,0.02,1
15.22,0.048,7.25,0.02,26.46,0.012,8.67,1.57,0
30.11,0.014,9.3,1.62,20.14,0.016,5.05,2.2,1
20.14,0.016,5.05,2.2,30.11,0.014,9.3,1.62,0
14.86,-0.005,9.31,2.05,12.39,-0.023,8.32,2.53,1
12.39,-0.023,8.32,2.53,14.86,-0.005,9.31,2.05,0
17.66,-0.043,4.03,-5.22,12.12,-0.01,7.22,-2.1,1
12.12,-0.01,7.22,-2.1,17.66,-0.043,4.03,-5.22,0
12.0,0.016,7.57,-0.27,14.14,-0.033,5.04,-5.18,1
14.14,-0.033,5.04,-5.18,12.0,0.016,7.57,-0.27,0
-0.72,0.005,-1.37,-0.55,-7.36,0.084,-8.98,-6.3,1
-7.36,0.084,-8.98,-6.3,-0.72,0.005,-1.37,-0.55,0
0.33,0.041,-0.36,2.95,9.0,-0.049,7.64,-2.52,1
9.0,-0.049,7.64,-2.52,0.33,0.041,-0.36,2.95,0
1.98,0.029,1.34,2.3,5.41,-0.013,2.04,-10.94,1
5.41,-0.013,2.04,-10.94,1.98,0.029,1.34,2.3,0
5.05,0.013,3.86,5.2,6.46,0.014,-2.05,-2.68,1
6.46,0.014,-2.05,-2.68,5.05,0.013,3.86,5.2,0
3.23,0.032,-4.46,2.86,-0.86,-0.053,-2.51,-1.98,1
-0.86,-0.053,-2.51,-1.98,3.23,0.032,-4.46,2.86,0
13.35,0.008,5.98,-6.67,7.1,0.058,-1.37,5.34,1
7.1,0.058,-1.37,5.34,13.35,0.008,5.98,-6.67,0
13.93,0.044,8.28,-3.49,11.51,0.103,0.13,-0.66,1
11.51,0.103,0.13,-0.66,13.93,0.044,8.28,-3.49,0
1.29,0.08,0.85,1.83,4.67,-0.013,-2.35,-3.07,1
4.67,-0.013,-2.35,-3.07,1.29,0.08,0.85,1.83,0
1.98,0.057,3.53,1.32,2.98,-0.02,2.08,-4.75,1
2.98,-0.02,2.08,-4.75,1.98,0.057,3.53,1.32,0
14.86,-0.005,9.31,2.05,15.1,0.002,-1.67,-4.21,1
15.1,0.002,-1.67,-4.21,14.86,-0.005,9.31,2.05,0
0.33,0.041,-0.36,2.95,1.98,0.029,1.34,2.3,1
1.98,0.029,1.34,2.3,0.33,0.041,-0.36,2.95,0
-3.97,0.061,-6.32,-0.15,3.76,0.035,-2.0,-1.1,1
3.76,0.035,-2.0,-1.1,-3.97,0.061,-6.32,-0.15,0
17.66,-0.043,4.03,-5.22,12.0,0.016,7.57,-0.27,1
12.0,0.016,7.57,-0.27,17.66,-0.043,4.03,-5.22,0
5.05,0.013,3.86,5.2,-0.72,0.005,-1.37,-0.55,1
-0.72,0.005,-1.37,-0.55,5.05,0.013,3.86,5.2,0
28.57,0.053,9.02,2.39,22.53,-0.019,7.63,-3.26,1
22.53,-0.019,7.63,-3.26,28.57,0.053,9.02,2.39,0
14.25,0.038,6.25,-0.57,16.06,0.016,9.42,2.34,1
16.06,0.016,9.42,2.34,14.25,0.038,6.25,-0.57,0
25.89,0.019,11.44,3.33,19.39,0.012,10.31,-0.36,1
19.39,0.012,10.31,-0.36,25.89,0.019,11.44,3.33,0
30.11,0.014,9.3,1.62,20.38,0.067,5.18,2.71,1
20.38,0.067,5.18,2.71,30.11,0.014,9.3,1.62,0
3.23,0.032,-4.46,2.86,3.45,0.08,-3.45,-4.9,1
3.45,0.08,-3.45,-4.9,3.23,0.032,-4.46,2.86,0
22.13,0.08,9.43,0.91,21.07,0.064,10.77,1.44,1
21.07,0.064,10.77,1.44,22.13,0.08,9.43,0.91,0
23.44,0.047,11.65,0.62,23.69,-0.099,8.12,1.46,1
23.69,-0.099,8.12,1.46,23.44,0.047,11.65,0.62,0
22.55,-0.025,10.73,4.19,30.41,-0.045,4.31,-4.65,1
30.41,-0.045,4.31,-4.65,22.55,-0.025,10.73,4.19,0
23.92,-0.003,10.44,0.57,26.46,0.012,8.67,1.57,1
26.46,0.012,8.67,1.57,23.92,-0.003,10.44,0.57,0
28.57,0.053,9.02,2.39,14.25,0.038,6.25,-0.57,1
14.25,0.038,6.25,-0.57,28.57,0.053,9.02,2.39,0
25.89,0.019,11.44,3.33,30.11,0.014,9.3,1.62,1
30.11,0.014,9.3,1.62,25.89,0.019,11.44,3.33,0
22.13,0.08,9.43,0.91,23.92,-0.003,10.44,0.57,1
23.92,-0.003,10.44,0.57,22.13,0.08,9.43,0.91,0
22.55,-0.025,10.73,4.19,23.44,0.047,11.65,0.62,1
23.44,0.047,11.65,0.62,22.55,-0.025,10.73,4.19,0
0.33,0.041,-0.36,2.95,5.05,0.013,3.86,5.2,1
5.05,0.013,3.86,5.2,0.33,0.041,-0.36,2.95,0
1.29,0.08,0.85,1.83,-3.97,0.061,-6.32,-0.15,1
-3.97,0.061,-6.32,-0.15,1.29,0.08,0.85,1.83,0
3.23,0.032,-4.46,2.86,1.98,0.057,3.53,1.32,1
1.98,0.057,3.53,1.32,3.23,0.032,-4.46,2.86,0
17.66,-0.043,4.03,-5.22,13.35,0.008,5.98,-6.67,1
13.35,0.008,5.98,-6.67,17.66,-0.043,4.03,-5.22,0
13.93,0.044,8.28,-3.49,14.86,-0.005,9.31,2.05,1
14.86,-0.005,9.31,2.05,13.93,0.044,8.28,-3.49,0
5.05,0.013,3.86,5.2,0.33,0.041,-0.36,2.95,1
0.33,0.041,-0.36,2.95,5.05,0.013,3.86,5.2,0
13.93,0.044,8.28,-3.49,17.66,-0.043,4.03,-5.22,1
17.66,-0.043,4.03,-5.22,13.93,0.044,8.28,-3.49,0
3.23,0.032,-4.46,2.86,1.29,0.08,0.85,1.83,1
1.29,0.08,0.85,1.83,3.23,0.032,-4.46,2.86,0
22.13,0.08,9.43,0.91,28.57,0.053,9.02,2.39,1
28.57,0.053,9.02,2.39,22.13,0.08,9.43,0.91,0
22.55,-0.025,10.73,4.19,25.89,0.019,11.44,3.33,1
25.89,0.019,11.44,3.33,22.55,-0.025,10.73,4.19,0
0.33,0.041,-0.36,2.95,5.05,0.013,3.86,5.2,1
5.05,0.013,3.86,5.2,0.33,0.041,-0.36,2.95,0
22.13,0.08,9.43,0.91,22.55,-0.025,10.73,4.19,1
22.55,-0.025,10.73,4.19,22.13,0.08,9.43,0.91,0
-7.4,0.031,-7.48,-0.55,0.31,-0.001,-3.59,-0.4,1
0.31,-0.001,-3.59,-0.4,-7.4,0.031,-7.48,-0.55,0
13.88,-0.033,7.1,-1.19,16.69,-0.055,3.96,3.78,1
16.69,-0.055,3.96,3.78,13.88,-0.033,7.1,-1.19,0
11.74,-0.006,2.15,-2.87,6.18,0.048,-2.25,1.64,1
6.18,0.048,-2.25,1.64,11.74,-0.006,2.15,-2.87,0
14.49,0.022,7.0,-1.99,6.0,0.027000000000000003,-9.2,3.98,1
6.0,0.027000000000000003,-9.2,3.98,14.49,0.022,7.0,-1.99,0
10.19,0.009000000000000001,3.34,-1.96,8.65,0.012,6.35,-3.79,1
8.65,0.012,6.35,-3.79,10.19,0.009000000000000001,3.34,-1.96,0
9.18,0.033,-1.56,-3.75,8.23,0.015,-1.27,-12.27,1
8.23,0.015,-1.27,-12.27,9.18,0.033,-1.56,-3.75,0
7.75,0.096,1.82,0.61,5.17,-0.024,-0.65,6.78,1
5.17,-0.024,-0.65,6.78,7.75,0.096,1.82,0.61,0
12.28,-0.032,7.98,-1.61,11.68,-0.026,6.59,-4.22,1
11.68,-0.026,6.59,-4.22,12.28,-0.032,7.98,-1.61,0
12.04,0.076,-2.61,-1.08,6.64,-0.004,-1.56,0.66,1
6.64,-0.004,-1.56,0.66,12.04,0.076,-2.61,-1.08,0
12.31,-0.01,4.9,-2.77,0.15,0.003,-4.19,5.09,1
0.15,0.003,-4.19,5.09,12.31,-0.01,4.9,-2.77,0
14.72,0.006,6.86,0.79,6.14,0.067,-2.3,-5.95,1
6.14,0.067,-2.3,-5.95,14.72,0.006,6.86,0.79,0
3.28,0.079,-0.36,-3.54,0.17,0.086,-3.44,-2.3,1
0.17,0.086,-3.44,-2.3,3.28,0.079,-0.36,-3.54,0
-4.95,0.119,-1.2,2.87,0.06,0.019,1.9,9.1,1
0.06,0.019,1.9,9.1,-4.95,0.119,-1.2,2.87,0
-1.25,-0.025,-9.37,-7.74,-2.69,0.103,-2.73,-2.91,1
-2.69,0.103,-2.73,-2.91,-1.25,-0.025,-9.37,-7.74,0
5.2,0.006,-1.56,-5.19,-4.58,0.018000000000000002,-4.1,3.61,1
-4.58,0.018000000000000002,-4.1,3.61,5.2,0.006,-1.56,-5.19,0
3.46,-0.03,-4.84,-2.63,-2.01,0.027000000000000003,-6.2,6.54,1
-2.01,0.027000000000000003,-6.2,6.54,3.46,-0.03,-4.84,-2.63,0
-1.39,0.055,-4.59,2.49,2.26,-0.022,-7.19,2.23,1
2.26,-0.022,-7.19,2.23,-1.39,0.055,-4.59,2.49,0
14.24,0.022,3.39,0.07,13.85,0.009000000000000001,0.94,-0.31,1
13.85,0.009000000000000001,0.94,-0.31,14.24,0.022,3.39,0.07,0
11.1,0.065,2.21,0.89,-2.8,0.076,-3.27,1.96,1
-2.8,0.076,-3.27,1.96,11.1,0.065,2.21,0.89,0
11.13,-0.035,6.57,-2.47,9.98,-0.065,3.07,4.02,1
9.98,-0.065,3.07,4.02,11.13,-0.035,6.57,-2.47,0
10.19,0.047,-1.58,-1.21,-2.17,0.053,-4.72,4.65,1
-2.17,0.053,-4.72,4.65,10.19,0.047,-1.58,-1.21,0
11.76,-0.078,3.33,-0.58,0.62,-0.02,-7.43,-4.21,1
0.62,-0.02,-7.43,-4.21,11.76,-0.078,3.33,-0.58,0
11.67,-0.05,3.2,1.9,10.11,0.031,0.01,1.78,1
10.11,0.031,0.01,1.78,11.67,-0.05,3.2,1.9,0
14.99,-0.11,5.49,-3.96,10.36,0.027000000000000003,2.32,-1.13,1
10.36,0.027000000000000003,2.32,-1.13,14.99,-0.11,5.49,-3.96,0
6.85,-0.006,-3.73,-1.28,10.01,0.087,-0.22,-1.63,1
10.01,0.087,-0.22,-1.63,6.85,-0.006,-3.73,-1.28,0
-3.17,0.097,-1.64,2.83,6.0,-0.034,1.58,5.0,1
6.0,-0.034,1.58,5.0,-3.17,0.097,-1.64,2.83,0
-1.52,-0.049,-5.49,2.33,3.35,0.019,-3.44,4.1,1
3.35,0.019,-3.44,4.1,-1.52,-0.049,-5.49,2.33,0
4.38,-0.118,-5.7,-0.54,5.43,-0.111,-5.12,-7.32,1
5.43,-0.111,-5.12,-7.32,4.38,-0.118,-5.7,-0.54,0
-0.71,0.07,-2.63,2.38,2.69,-0.001,-0.32,-4.35,1
2.69,-0.001,-0.32,-4.35,-0.71,0.07,-2.63,2.38,0
-0.77,0.058,-4.69,0.34,-8.25,0.063,-4.87,6.76,1
-8.25,0.063,-4.87,6.76,-0.77,0.058,-4.69,0.34,0
7.09,-0.041,5.63,-0.94,-3.84,0.085,-1.92,6.81,1
-3.84,0.085,-1.92,6.81,7.09,-0.041,5.63,-0.94,0
-6.64,0.016,-7.33,-5.33,4.1,0.014,1.91,-6.18,1
4.1,0.014,1.91,-6.18,-6.64,0.016,-7.33,-5.33,0
2.03,0.103,-3.5,4.07,-3.33,0.04,-5.65,3.39,1
-3.33,0.04,-5.65,3.39,2.03,0.103,-3.5,4.07,0
1.81,-0.049,-2.64,0.33,-0.67,-0.027000000000000003,-2.13,-3.61,1
-0.67,-0.027000000000000003,-2.13,-3.61,1.81,-0.049,-2.64,0.33,0
-5.05,0.04,-7.36,-5.46,-1.92,0.044,-6.76,1.54,1
-1.92,0.044,-6.76,1.54,-5.05,0.04,-7.36,-5.46,0
7.42,-0.098,0.26,1.57,0.86,0.058,0.56,-2.13,1
0.86,0.058,0.56,-2.13,7.42,-0.098,0.26,1.57,0
6.84,-0.055,-7.28,-0.16,-0.9,0.059,-1.54,2.03,1
-0.9,0.059,-1.54,2.03,6.84,-0.055,-7.28,-0.16,0
-1.12,0.063,-3.88,2.99,-8.29,0.021,-9.2,-7.39,1
-8.29,0.021,-9.2,-7.39,-1.12,0.063,-3.88,2.99,0
-2.33,0.07400000000000001,-6.03,-4.1,3.23,-0.035,1.98,-4.48,1
3.23,-0.035,1.98,-4.48,-2.33,0.07400000000000001,-6.03,-4.1,0
24.96,0.062,7.59,-11.62,5.12,0.025,-1.29,1.8,1
5.12,0.025,-1.29,1.8,24.96,0.062,7.59,-11.62,0
3.06,0.025,0.29,3.4,21.49,0.005,10.59,-1.18,1
21.49,0.005,10.59,-1.18,3.06,0.025,0.29,3.4,0
10.32,-0.003,-1.47,3.63,22.14,-0.035,10.22,-0.51,1
22.14,-0.035,10.22,-0.51,10.32,-0.003,-1.47,3.63,0
32.36,-0.033,7.37,0.09,-3.84,0.128,-6.74,15.16,1
-3.84,0.128,-6.74,15.16,32.36,-0.033,7.37,0.09,0
20.09,-0.023,9.72,0.69,18.94,-0.079,9.52,-2.47,1
18.94,-0.079,9.52,-2.47,20.09,-0.023,9.72,0.69,0
14.65,0.032,8.4,2.63,17.51,-0.004,2.52,0.99,1
17.51,-0.004,2.52,0.99,14.65,0.032,8.4,2.63,0
20.75,-0.043,6.76,-7.41,16.27,0.043,6.65,8.77,1
16.27,0.043,6.65,8.77,20.75,-0.043,6.76,-7.41,0
30.65,0.031,7.67,0.23,-2.14,0.097,-4.01,-0.45,1
-2.14,0.097,-4.01,-0.45,30.65,0.031,7.67,0.23,0
14.15,-0.016,3.39,1.69,13.96,-0.006,7.45,-2.75,1
13.96,-0.006,7.45,-2.75,14.15,-0.016,3.39,1.69,0
23.85,-0.026,12.76,7.64,9.23,0.091,-0.18,0.36,1
9.23,0.091,-0.18,0.36,23.85,-0.026,12.76,7.64,0
27.24,-0.054000000000000006,8.19,0.6,13.64,0.02,-5.56,0.63,1
13.64,0.02,-5.56,0.63,27.24,-0.054000000000000006,8.19,0.6,0
15.93,-0.003,9.84,-0.65,13.76,-0.043,5.09,-4.77,1
13.76,-0.043,5.09,-4.77,15.93,-0.003,9.84,-0.65,0
16.44,0.045,6.09,-3.44,6.72,0.122,-3.98,6.79,1
6.72,0.122,-3.98,6.79,16.44,0.045,6.09,-3.44,0
19.13,-0.0,10.23,3.24,3.25,0.067,-3.75,3.94,1
3.25,0.067,-3.75,3.94,19.13,-0.0,10.23,3.24,0
1.84,0.033,-2.12,-0.59,-5.11,0.054000000000000006,-5.2,10.52,1
-5.11,0.054000000000000006,-5.2,10.52,1.84,0.033,-2.12,-0.59,0
19.49,-0.062,10.29,2.07,13.88,-0.033,7.1,-1.19,1
13.88,-0.033,7.1,-1.19,19.49,-0.062,10.29,2.07,0
36.91,0.048,8.58,3.13,-7.4,0.031,-7.48,-0.55,1
-7.4,0.031,-7.48,-0.55,36.91,0.048,8.58,3.13,0
22.72,0.07,13.17,9.57,6.63,-0.042,-5.37,1.78,1
6.63,-0.042,-5.37,1.78,22.72,0.07,13.17,9.57,0
21.72,-0.017,10.49,-0.88,15.09,0.001,8.73,1.41,1
15.09,0.001,8.73,1.41,21.72,-0.017,10.49,-0.88,0
20.98,0.018000000000000002,1.42,0.61,5.67,0.083,-1.04,-10.31,1
5.67,0.083,-1.04,-10.31,20.98,0.018000000000000002,1.42,0.61,0
17.64,0.087,9.56,-2.65,11.87,0.001,1.83,0.81,1
11.87,0.001,1.83,0.81,17.64,0.087,9.56,-2.65,0
22.21,0.022,3.24,3.44,13.83,-0.044,6.92,-5.96,1
13.83,-0.044,6.92,-5.96,22.21,0.022,3.24,3.44,0
30.06,0.023,8.21,0.46,2.27,0.065,-3.33,-1.68,1
2.27,0.065,-3.33,-1.68,30.06,0.023,8.21,0.46,0
21.21,0.027000000000000003,9.69,-2.36,7.09,-0.022,0.9,2.29,1
7.09,-0.022,0.9,2.29,21.21,0.027000000000000003,9.69,-2.36,0
15.68,0.127,7.15,-3.33,11.13,0.053,-2.06,-3.69,1
11.13,0.053,-2.06,-3.69,15.68,0.127,7.15,-3.33,0
13.88,0.119,7.28,-2.34,14.92,-0.045,10.42,-1.65,1
14.92,-0.045,10.42,-1.65,13.88,0.119,7.28,-2.34,0
19.02,-0.006999999999999999,8.58,-1.58,15.0,0.056,3.16,-3.78,1
15.0,0.056,3.16,-3.78,19.02,-0.006999999999999999,8.58,-1.58,0
22.8,-0.045,11.0,1.05,3.29,0.054000000000000006,-5.5,0.18,1
3.29,0.054000000000000006,-5.5,0.18,22.8,-0.045,11.0,1.05,0
33.72,0.015,11.03,5.3,2.38,0.006,-6.45,-1.05,1
2.38,0.006,-6.45,-1.05,33.72,0.015,11.03,5.3,0
15.95,0.026,3.63,3.5,13.7,0.05,8.72,-1.5,1
13.7,0.05,8.72,-1.5,15.95,0.026,3.63,3.5,0
27.78,0.018000000000000002,4.37,3.0,1.41,0.105,-4.21,-5.5,1
1.41,0.105,-4.21,-5.5,27.78,0.018000000000000002,4.37,3.0,0
32.48,0.067,11.17,1.31,-1.39,0.055,-4.59,2.49,1
-1.39,0.055,-4.59,2.49,32.48,0.067,11.17,1.31,0
14.24,0.022,3.39,0.07,16.72,0.038,10.26,2.18,1
16.72,0.038,10.26,2.18,14.24,0.022,3.39,0.07,0
14.99,-0.11,5.49,-3.96,6.85,-0.006,-3.73,-1.28,1
6.85,-0.006,-3.73,-1.28,14.99,-0.11,5.49,-3.96,0
3.46,-0.03,-4.84,-2.63,2.03,0.103,-3.5,4.07,1
2.03,0.103,-3.5,4.07,3.46,-0.03,-4.84,-2.63,0
14.65,0.032,8.4,2.63,3.06,0.025,0.29,3.4,1
3.06,0.025,0.29,3.4,14.65,0.032,8.4,2.63,0
36.91,0.048,8.58,3.13,14.15,-0.016,3.39,1.69,1
14.15,-0.016,3.39,1.69,36.91,0.048,8.58,3.13,0
32.36,-0.033,7.37,0.09,20.75,-0.043,6.76,-7.41,1
20.75,-0.043,6.76,-7.41,32.36,-0.033,7.37,0.09,0
19.49,-0.062,10.29,2.07,10.32,-0.003,-1.47,3.63,1
10.32,-0.003,-1.47,3.63,19.49,-0.062,10.29,2.07,0
15.93,-0.003,9.84,-0.65,30.65,0.031,7.67,0.23,1
30.65,0.031,7.67,0.23,15.93,-0.003,9.84,-0.65,0
27.24,-0.054000000000000006,8.19,0.6,19.13,-0.0,10.23,3.24,1
19.13,-0.0,10.23,3.24,27.24,-0.054000000000000006,8.19,0.6,0
23.85,-0.026,12.76,7.64,16.44,0.045,6.09,-3.44,1
16.44,0.045,6.09,-3.44,23.85,-0.026,12.76,7.64,0
24.96,0.062,7.59,-11.62,20.09,-0.023,9.72,0.69,1
20.09,-0.023,9.72,0.69,24.96,0.062,7.59,-11.62,0
14.49,0.022,7.0,-1.99,12.28,-0.032,7.98,-1.61,1
12.28,-0.032,7.98,-1.61,14.49,0.022,7.0,-1.99,0
1.81,-0.049,-2.64,0.33,5.2,0.006,-1.56,-5.19,1
5.2,0.006,-1.56,-5.19,1.81,-0.049,-2.64,0.33,0
1.84,0.033,-2.12,-0.59,-1.25,-0.025,-9.37,-7.74,1
-1.25,-0.025,-9.37,-7.74,1.84,0.033,-2.12,-0.59,0
-1.12,0.063,-3.88,2.99,-2.33,0.07400000000000001,-6.03,-4.1,1
-2.33,0.07400000000000001,-6.03,-4.1,-1.12,0.063,-3.88,2.99,0
11.1,0.065,2.21,0.89,10.19,0.009000000000000001,3.34,-1.96,1
10.19,0.009000000000000001,3.34,-1.96,11.1,0.065,2.21,0.89,0
11.76,-0.078,3.33,-0.58,11.13,-0.035,6.57,-2.47,1
11.13,-0.035,6.57,-2.47,11.76,-0.078,3.33,-0.58,0
14.72,0.006,6.86,0.79,11.74,-0.006,2.15,-2.87,1
11.74,-0.006,2.15,-2.87,14.72,0.006,6.86,0.79,0
21.72,-0.017,10.49,-0.88,30.06,0.023,8.21,0.46,1
30.06,0.023,8.21,0.46,21.72,-0.017,10.49,-0.88,0
32.48,0.067,11.17,1.31,15.95,0.026,3.63,3.5,1
15.95,0.026,3.63,3.5,32.48,0.067,11.17,1.31,0
22.21,0.022,3.24,3.44,22.72,0.07,13.17,9.57,1
22.72,0.07,13.17,9.57,22.21,0.022,3.24,3.44,0
22.8,-0.045,11.0,1.05,14.24,0.022,3.39,0.07,1
14.24,0.022,3.39,0.07,22.8,-0.045,11.0,1.05,0
27.78,0.018000000000000002,4.37,3.0,19.02,-0.006999999999999999,8.58,-1.58,1
19.02,-0.006999999999999999,8.58,-1.58,27.78,0.018000000000000002,4.37,3.0,0
33.72,0.015,11.03,5.3,13.88,0.119,7.28,-2.34,1
13.88,0.119,7.28,-2.34,33.72,0.015,11.03,5.3,0
17.64,0.087,9.56,-2.65,15.68,0.127,7.15,-3.33,1
15.68,0.127,7.15,-3.33,17.64,0.087,9.56,-2.65,0
21.21,0.027000000000000003,9.69,-2.36,20.98,0.018000000000000002,1.42,0.61,1
20.98,0.018000000000000002,1.42,0.61,21.21,0.027000000000000003,9.69,-2.36,0
9.18,0.033,-1.56,-3.75,12.31,-0.01,4.9,-2.77,1
12.31,-0.01,4.9,-2.77,9.18,0.033,-1.56,-3.75,0
10.19,0.047,-1.58,-1.21,11.67,-0.05,3.2,1.9,1
11.67,-0.05,3.2,1.9,10.19,0.047,-1.58,-1.21,0
12.04,0.076,-2.61,-1.08,7.75,0.096,1.82,0.61,1
7.75,0.096,1.82,0.61,12.04,0.076,-2.61,-1.08,0
4.38,-0.118,-5.7,-0.54,-0.77,0.058,-4.69,0.34,1
-0.77,0.058,-4.69,0.34,4.38,-0.118,-5.7,-0.54,0
-0.71,0.07,-2.63,2.38,-1.52,-0.049,-5.49,2.33,1
-1.52,-0.049,-5.49,2.33,-0.71,0.07,-2.63,2.38,0
3.28,0.079,-0.36,-3.54,-3.17,0.097,-1.64,2.83,1
-3.17,0.097,-1.64,2.83,3.28,0.079,-0.36,-3.54,0
-6.64,0.016,-7.33,-5.33,7.09,-0.041,5.63,-0.94,1
7.09,-0.041,5.63,-0.94,-6.64,0.016,-7.33,-5.33,0
-0.85,0.049,-4.15,-4.53,7.42,-0.098,0.26,1.57,1
7.42,-0.098,0.26,1.57,-0.85,0.049,-4.15,-4.53,0
5.25,0.039,-0.75,-5.22,-4.95,0.119,-1.2,2.87,1
-4.95,0.119,-1.2,2.87,5.25,0.039,-0.75,-5.22,0
5.04,0.029,-0.47,-5.72,-5.05,0.04,-7.36,-5.46,1
-5.05,0.04,-7.36,-5.46,5.04,0.029,-0.47,-5.72,0
14.49,0.022,7.0,-1.99,11.76,-0.078,3.33,-0.58,1
11.76,-0.078,3.33,-0.58,14.49,0.022,7.0,-1.99,0
14.72,0.006,6.86,0.79,14.99,-0.11,5.49,-3.96,1
14.99,-0.11,5.49,-3.96,14.72,0.006,6.86,0.79,0
10.19,0.047,-1.58,-1.21,12.04,0.076,-2.61,-1.08,1
12.04,0.076,-2.61,-1.08,10.19,0.047,-1.58,-1.21,0
11.1,0.065,2.21,0.89,9.18,0.033,-1.56,-3.75,1
9.18,0.033,-1.56,-3.75,11.1,0.065,2.21,0.89,0
-0.71,0.07,-2.63,2.38,4.38,-0.118,-5.7,-0.54,1
4.38,-0.118,-5.7,-0.54,-0.71,0.07,-2.63,2.38,0
3.28,0.079,-0.36,-3.54,-6.64,0.016,-7.33,-5.33,1
-6.64,0.016,-7.33,-5.33,3.28,0.079,-0.36,-3.54,0
